,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household,log_prices
9408,-123.69,38.9,17,2206,478.0,1140,428,2.1985,95300,0.0,0.0,0.0,0.0,1.0,4.615062761506276,5.154205607476635,2.663551401869159,11.464795582766675
9409,-123.59,38.8,17,5202,1037.0,1742,803,3.1201,176100,0.0,0.0,0.0,0.0,1.0,5.016393442622951,6.478206724782067,2.1693648816936486,12.078812973059884
9410,-123.54,39.17,18,2251,510.0,1032,369,2.2946,101000,1.0,0.0,0.0,0.0,0.0,4.413725490196079,6.100271002710027,2.796747967479675,11.522885696764481
9411,-123.39,38.99,28,1416,294.0,812,258,3.4063,109400,1.0,0.0,0.0,0.0,0.0,4.816326530612245,5.488372093023256,3.147286821705426,11.602775309696066
9412,-123.36,39.01,35,1551,321.0,857,288,2.7232,115400,1.0,0.0,0.0,0.0,0.0,4.831775700934579,5.385416666666667,2.9756944444444446,11.656168298529856
9413,-123.21,39.18,17,2772,576.0,1501,584,2.6275,142100,1.0,0.0,0.0,0.0,0.0,4.8125,4.7465753424657535,2.5702054794520546,11.864293351358109
9414,-123.34,39.1,24,5372,1051.0,3002,992,3.0652,131100,1.0,0.0,0.0,0.0,0.0,5.111322549952426,5.415322580645161,3.026209677419355,11.783723297487764
9415,-123.21,39.07,17,1890,342.0,877,312,3.7833,159800,1.0,0.0,0.0,0.0,0.0,5.526315789473684,6.0576923076923075,2.8108974358974357,11.98168457011701
9416,-123.22,39.15,45,1348,265.0,639,270,3.3667,115200,1.0,0.0,0.0,0.0,0.0,5.086792452830188,4.992592592592593,2.3666666666666667,11.654433707761807
9417,-123.22,39.16,32,1149,187.0,499,208,3.6587,154600,1.0,0.0,0.0,0.0,0.0,6.144385026737968,5.524038461538462,2.3990384615384617,11.948602883419843
9418,-123.23,39.13,33,1176,211.0,529,217,3.8958,144000,1.0,0.0,0.0,0.0,0.0,5.57345971563981,5.419354838709677,2.4377880184331797,11.87757552297847
9419,-123.22,39.15,36,1166,216.0,504,203,3.5938,122100,1.0,0.0,0.0,0.0,0.0,5.398148148148148,5.74384236453202,2.4827586206896552,11.712603850073448
9420,-123.21,39.15,52,1370,258.0,617,228,2.55,112900,1.0,0.0,0.0,0.0,0.0,5.310077519379845,6.008771929824562,2.706140350877193,11.634266607494453
9421,-123.21,39.14,39,1419,262.0,661,278,3.0,114600,1.0,0.0,0.0,0.0,0.0,5.416030534351145,5.10431654676259,2.3776978417266186,11.649211809228195
9422,-123.21,39.13,27,1531,266.0,822,234,4.0469,127400,1.0,0.0,0.0,0.0,0.0,5.7556390977443606,6.542735042735043,3.5128205128205128,11.755094871382958
9423,-123.2,39.16,14,1908,484.0,1195,467,1.7929,82300,1.0,0.0,0.0,0.0,0.0,3.9421487603305785,4.085653104925053,2.558886509635974,11.31813853725963
9424,-123.22,39.16,29,6121,1222.0,3595,1189,2.631,109600,1.0,0.0,0.0,0.0,0.0,5.009001636661211,5.148023549201009,3.0235492010092515,11.604601777542019
9425,-123.2,39.15,27,990,238.0,592,225,2.0074,96200,1.0,0.0,0.0,0.0,0.0,4.159663865546219,4.4,2.631111111111111,11.474195031610165
9426,-123.19,39.15,16,2577,495.0,1232,488,2.6012,125600,1.0,0.0,0.0,0.0,0.0,5.206060606060606,5.280737704918033,2.5245901639344264,11.74086549476798
9427,-123.21,39.15,31,2685,675.0,1367,626,1.6571,108900,1.0,0.0,0.0,0.0,0.0,3.977777777777778,4.289137380191693,2.18370607028754,11.598194491615347
9428,-123.2,39.14,17,1620,396.0,878,399,1.8042,109200,1.0,0.0,0.0,0.0,0.0,4.090909090909091,4.06015037593985,2.200501253132832,11.600945499760169
9429,-123.2,39.13,26,1474,417.0,1065,401,1.375,84400,1.0,0.0,0.0,0.0,0.0,3.5347721822541964,3.6758104738154613,2.655860349127182,11.34333452885509
9430,-123.21,39.14,15,2235,545.0,1376,516,1.9032,100000,1.0,0.0,0.0,0.0,0.0,4.10091743119266,4.3313953488372094,2.6666666666666665,11.51293546492023
9431,-123.1,39.15,32,1143,208.0,454,188,3.8333,116100,1.0,0.0,0.0,0.0,0.0,5.4951923076923075,6.079787234042553,2.4148936170212765,11.662215780913316
9432,-123.17,39.18,14,2240,327.0,1030,308,5.9585,214900,1.0,0.0,0.0,0.0,0.0,6.850152905198777,7.2727272727272725,3.344155844155844,12.277932735946903
9433,-123.17,39.15,30,1904,331.0,816,325,4.425,161900,1.0,0.0,0.0,0.0,0.0,5.75226586102719,5.858461538461539,2.5107692307692306,11.994740316298905
9434,-123.16,39.13,33,1320,303.0,1048,303,1.7813,94700,1.0,0.0,0.0,0.0,0.0,4.356435643564357,4.356435643564357,3.458745874587459,11.458479838780507
9435,-123.16,39.1,31,418,82.0,327,81,2.775,120800,1.0,0.0,0.0,0.0,0.0,5.097560975609756,5.160493827160494,4.037037037037037,11.701899842594283
9436,-123.19,39.12,38,267,57.0,196,60,2.3125,70000,1.0,0.0,0.0,0.0,0.0,4.684210526315789,4.45,3.2666666666666666,11.156264806643742
9437,-123.15,38.94,22,2163,436.0,1048,358,2.7171,95800,1.0,0.0,0.0,0.0,0.0,4.9610091743119265,6.0418994413407825,2.9273743016759775,11.470028402317833
9438,-123.1,38.97,36,1211,247.0,697,251,2.5761,94900,1.0,0.0,0.0,0.0,0.0,4.902834008097166,4.824701195219124,2.7768924302788847,11.460589521950299
9439,-120.46,37.51,22,2704,497.0,1432,399,2.9,83100,0.0,1.0,0.0,0.0,0.0,5.440643863179075,6.776942355889724,3.588972431077694,11.32781201446548
9440,-120.68,37.47,33,1028,226.0,658,197,2.3043,66300,0.0,1.0,0.0,0.0,0.0,4.548672566371682,5.218274111675127,3.3401015228426396,11.101960259016467
9441,-120.75,37.44,27,2295,424.0,1252,350,3.6182,123200,0.0,1.0,0.0,0.0,0.0,5.412735849056604,6.557142857142857,3.577142857142857,11.72157244693173
9442,-120.76,37.44,18,2003,398.0,1333,411,2.7562,90500,0.0,1.0,0.0,0.0,0.0,5.032663316582915,4.873479318734793,3.24330900243309,11.413116179350727
9443,-120.77,37.42,27,949,224.0,888,241,2.3333,72800,0.0,1.0,0.0,0.0,0.0,4.236607142857143,3.9377593360995853,3.684647302904564,11.195484970354173
9444,-120.79,37.43,17,2534,517.0,1764,502,2.8519,80700,0.0,1.0,0.0,0.0,0.0,4.901353965183753,5.047808764940239,3.5139442231075697,11.298506245754995
9445,-120.79,37.41,35,2436,466.0,1730,469,2.2071,85900,0.0,1.0,0.0,0.0,0.0,5.227467811158799,5.1940298507462686,3.6886993603411513,11.360950749348124
9446,-120.71,37.39,11,1479,341.0,1476,327,3.2721,73800,0.0,1.0,0.0,0.0,0.0,4.3372434017595305,4.522935779816514,4.513761467889908,11.209127560632263
9447,-120.71,37.39,40,680,160.0,785,175,2.6058,72700,0.0,1.0,0.0,0.0,0.0,4.25,3.8857142857142857,4.485714285714286,11.194110418585193
9448,-120.69,37.4,46,860,130.0,496,147,3.5167,137500,0.0,1.0,0.0,0.0,0.0,6.615384615384615,5.850340136054422,3.3741496598639458,11.83138646878959
9449,-120.74,37.33,30,2390,470.0,1409,428,2.1484,81300,0.0,1.0,0.0,0.0,0.0,5.085106382978723,5.58411214953271,3.292056074766355,11.305913595583258
9450,-120.75,37.37,32,1656,317.0,1037,286,2.4964,88800,0.0,1.0,0.0,0.0,0.0,5.2239747634069404,5.79020979020979,3.625874125874126,11.394153190178114
9451,-120.73,37.38,37,653,176.0,827,176,1.9236,64400,0.0,1.0,0.0,0.0,0.0,3.710227272727273,3.710227272727273,4.698863636363637,11.072884439922198
9452,-120.72,37.38,22,1311,319.0,1455,340,2.2813,67300,0.0,1.0,0.0,0.0,0.0,4.109717868338558,3.8558823529411765,4.279411764705882,11.116930374363438
9453,-120.73,37.38,23,1451,292.0,1052,265,2.8698,72900,0.0,1.0,0.0,0.0,0.0,4.969178082191781,5.475471698113208,3.969811320754717,11.196857635323791
9454,-120.71,37.38,14,1979,432.0,1756,382,2.6923,71400,0.0,1.0,0.0,0.0,0.0,4.581018518518518,5.180628272251309,4.596858638743456,11.17606715383184
9455,-120.84,37.4,7,2773,530.0,1374,505,2.6214,103800,0.0,1.0,0.0,0.0,0.0,5.2320754716981135,5.4910891089108915,2.720792079207921,11.550230883578887
9456,-120.86,37.4,17,3511,636.0,1904,617,3.1111,113900,0.0,1.0,0.0,0.0,0.0,5.520440251572327,5.690437601296597,3.085899513776337,11.643084929027989
9457,-120.84,37.43,32,2892,521.0,1580,484,3.7784,164500,0.0,1.0,0.0,0.0,0.0,5.550863723608446,5.975206611570248,3.2644628099173554,12.010671928196443
9458,-120.94,37.4,32,1175,208.0,774,222,3.0,109400,0.0,1.0,0.0,0.0,0.0,5.649038461538462,5.292792792792793,3.4864864864864864,11.602775309696066
9459,-120.88,37.37,24,1294,222.0,684,221,2.6908,103100,0.0,1.0,0.0,0.0,0.0,5.828828828828829,5.855203619909502,3.0950226244343892,11.54346436927906
9460,-120.89,37.33,27,2692,481.0,1518,447,2.0417,94200,0.0,1.0,0.0,0.0,0.0,5.596673596673597,6.022371364653244,3.3959731543624163,11.45318607621936
9461,-120.64,37.38,21,3157,637.0,2268,620,2.567,70400,0.0,1.0,0.0,0.0,0.0,4.956043956043956,5.091935483870968,3.6580645161290324,11.161962746590705
9462,-120.64,37.38,19,2256,449.0,1469,435,2.5129,84600,0.0,1.0,0.0,0.0,0.0,5.0244988864142535,5.186206896551724,3.3770114942528737,11.345701365855424
9463,-120.65,37.33,25,1731,311.0,810,266,4.1058,107600,0.0,1.0,0.0,0.0,0.0,5.565916398713826,6.507518796992481,3.045112781954887,11.586185220346932
9464,-120.59,37.39,16,4717,1119.0,3589,1017,2.1061,72800,0.0,1.0,0.0,0.0,0.0,4.215370866845397,4.638151425762045,3.529006882989184,11.195484970354173
9465,-120.63,37.41,27,2083,444.0,1462,479,2.6439,69100,0.0,1.0,0.0,0.0,0.0,4.691441441441442,4.348643006263048,3.0521920668058455,11.143324481431074
9466,-120.57,37.43,39,2235,412.0,1268,402,2.6758,74600,0.0,1.0,0.0,0.0,0.0,5.424757281553398,5.559701492537314,3.154228855721393,11.219909190927746
9467,-120.6,37.37,10,3075,498.0,1368,487,4.6667,130100,0.0,1.0,0.0,0.0,0.0,6.174698795180723,6.314168377823409,2.809034907597536,11.776066350866136
9468,-120.6,37.36,27,2521,484.0,1307,456,3.0911,86900,0.0,1.0,0.0,0.0,0.0,5.208677685950414,5.5285087719298245,2.866228070175439,11.372524818667134
9469,-120.63,37.36,16,1605,282.0,866,284,4.0694,110200,0.0,1.0,0.0,0.0,0.0,5.691489361702128,5.651408450704225,3.0492957746478875,11.610061250069942
9470,-120.62,37.35,18,874,203.0,572,190,1.6833,71000,0.0,1.0,0.0,0.0,0.0,4.305418719211823,4.6,3.0105263157894737,11.170449240431308
9471,-120.62,37.36,15,3455,729.0,2014,659,3.2656,83500,0.0,1.0,0.0,0.0,0.0,4.739368998628258,5.242792109256449,3.056145675265554,11.332613886815139
9472,-120.62,37.37,8,2608,428.0,1530,435,3.968,102100,0.0,1.0,0.0,0.0,0.0,6.093457943925234,5.995402298850575,3.5172413793103448,11.533717798424087
9473,-120.59,37.36,11,3946,978.0,2814,953,2.0179,87300,0.0,1.0,0.0,0.0,0.0,4.034764826175869,4.140608604407135,2.9527806925498425,11.377117196515812
9474,-120.6,37.35,34,1722,316.0,904,315,2.4653,66100,0.0,1.0,0.0,0.0,0.0,5.449367088607595,5.466666666666667,2.86984126984127,11.098939154318382
9475,-120.61,37.35,34,1900,401.0,1009,385,2.2222,75000,0.0,1.0,0.0,0.0,0.0,4.738154613466334,4.935064935064935,2.620779220779221,11.225256725762893
9476,-120.62,37.35,20,1457,372.0,1000,346,1.4615,69200,0.0,1.0,0.0,0.0,0.0,3.9166666666666665,4.210982658959537,2.8901734104046244,11.1447705923684
9477,-120.61,37.32,18,5009,826.0,2497,805,4.25,146300,0.0,1.0,0.0,0.0,0.0,6.0641646489104115,6.222360248447205,3.101863354037267,11.893421422254848
9478,-120.6,37.34,34,1830,431.0,1304,415,2.1182,68900,0.0,1.0,0.0,0.0,0.0,4.2459396751740135,4.409638554216867,3.1421686746987953,11.140425970684525
9479,-120.57,37.35,18,704,176.0,520,154,3.003,101300,0.0,1.0,0.0,0.0,0.0,4.0,4.571428571428571,3.3766233766233764,11.525851561856362
9480,-120.6,37.35,19,3874,676.0,2441,707,3.2955,88600,0.0,1.0,0.0,0.0,0.0,5.730769230769231,5.479490806223479,3.4526166902404527,11.391898423211194
9481,-120.59,37.35,15,3249,613.0,1569,595,3.5393,88000,0.0,1.0,0.0,0.0,0.0,5.300163132137031,5.460504201680672,2.6369747899159663,11.385103457032141
9482,-120.58,37.36,33,3564,716.0,2603,696,2.2179,67500,0.0,1.0,0.0,0.0,0.0,4.977653631284916,5.120689655172414,3.7399425287356323,11.119897691565697
9483,-120.64,37.2,16,2236,438.0,1361,393,2.0066,125000,0.0,1.0,0.0,0.0,0.0,5.105022831050229,5.689567430025445,3.4631043256997454,11.736077016252437
9484,-120.55,37.32,21,1410,229.0,590,205,3.3194,141400,0.0,1.0,0.0,0.0,0.0,6.157205240174672,6.878048780487805,2.8780487804878048,11.859355104555387
9485,-120.49,37.26,28,2159,416.0,1283,378,1.8939,83000,0.0,1.0,0.0,0.0,0.0,5.189903846153846,5.711640211640212,3.394179894179894,11.326607934898927
9486,-120.5,37.37,18,8606,1678.0,5303,1644,2.4012,79700,0.0,1.0,0.0,0.0,0.0,5.128724672228844,5.234793187347932,3.225669099756691,11.286037411751035
9487,-120.41,37.16,21,1684,341.0,1052,312,2.0809,95800,0.0,1.0,0.0,0.0,0.0,4.93841642228739,5.397435897435898,3.371794871794872,11.470028402317833
9488,-120.51,37.32,13,2109,477.0,1108,466,2.3099,89600,0.0,1.0,0.0,0.0,0.0,4.421383647798742,4.5257510729613735,2.3776824034334765,11.403121759615027
9489,-120.49,37.32,10,1275,255.0,620,240,3.0263,118300,0.0,1.0,0.0,0.0,0.0,5.0,5.3125,2.5833333333333335,11.680987503016127
9490,-120.5,37.32,13,1936,384.0,1158,367,2.75,83200,0.0,1.0,0.0,0.0,0.0,5.041666666666667,5.275204359673024,3.155313351498638,11.329014645967838
9491,-120.49,37.32,13,3474,927.0,2149,821,1.9528,85300,0.0,1.0,0.0,0.0,0.0,3.7475728155339807,4.23142509135201,2.617539585870889,11.353941456740479
9492,-120.48,37.32,13,3641,897.0,1737,788,2.1418,130600,0.0,1.0,0.0,0.0,0.0,4.059085841694538,4.620558375634518,2.204314720812183,11.779902152762993
9493,-120.47,37.32,15,3952,984.0,2024,1026,2.558,121600,0.0,1.0,0.0,0.0,0.0,4.016260162601626,3.8518518518518516,1.97270955165692,11.7085004721646
9494,-120.5,37.34,16,1245,231.0,956,219,3.4559,108000,0.0,1.0,0.0,0.0,0.0,5.3896103896103895,5.684931506849315,4.365296803652968,11.58989576532275
9495,-120.48,37.34,8,6146,1017.0,2821,987,4.67,127600,0.0,1.0,0.0,0.0,0.0,6.0432645034414945,6.226950354609929,2.858156028368794,11.756663486852712
9496,-120.47,37.34,9,2934,511.0,1227,501,3.6742,117200,0.0,1.0,0.0,0.0,0.0,5.741682974559687,5.8562874251497,2.4491017964071857,11.671645688511857
9497,-120.43,37.32,16,1170,178.0,566,181,5.2522,125300,0.0,1.0,0.0,0.0,0.0,6.573033707865169,6.464088397790055,3.1270718232044197,11.738474121698282
9498,-120.45,37.32,21,1318,202.0,618,197,4.8214,117800,0.0,1.0,0.0,0.0,0.0,6.524752475247524,6.690355329949239,3.1370558375634516,11.676752039127939
9499,-120.45,37.32,19,3136,466.0,1631,484,3.6471,101400,0.0,1.0,0.0,0.0,0.0,6.7296137339055795,6.479338842975206,3.3698347107438016,11.52683823202353
9500,-120.46,37.33,4,786,116.0,368,109,6.3215,138200,0.0,1.0,0.0,0.0,0.0,6.775862068965517,7.2110091743119265,3.376146788990826,11.836464426179543
9501,-120.46,37.33,17,6111,1171.0,2950,1104,3.2852,98800,0.0,1.0,0.0,0.0,0.0,5.218616567036721,5.5353260869565215,2.6721014492753623,11.500863005142227
9502,-120.44,37.31,16,3369,532.0,1770,574,5.2662,126200,0.0,1.0,0.0,0.0,0.0,6.332706766917293,5.869337979094077,3.083623693379791,11.745631152988125
9503,-120.45,37.31,20,4379,753.0,2055,716,3.7652,133500,0.0,1.0,0.0,0.0,0.0,5.815405046480744,6.115921787709497,2.8701117318435756,11.80186424743109
9504,-120.46,37.31,26,3170,572.0,1524,565,3.48,95300,0.0,1.0,0.0,0.0,0.0,5.541958041958042,5.610619469026549,2.697345132743363,11.464795582766675
9505,-120.48,37.31,42,2361,512.0,1684,511,2.355,75600,0.0,1.0,0.0,0.0,0.0,4.611328125,4.620352250489237,3.295499021526419,11.233224789593368
9506,-120.5,37.31,36,2162,433.0,1048,451,2.6797,81800,0.0,1.0,0.0,0.0,0.0,4.993071593533488,4.793791574279379,2.3237250554323725,11.31204474745499
9507,-120.49,37.31,45,1834,421.0,1405,407,2.0521,72400,0.0,1.0,0.0,0.0,0.0,4.356294536817102,4.506142506142506,3.4520884520884523,11.189975390433117
9508,-120.48,37.3,49,2919,719.0,1956,679,1.5427,88500,0.0,1.0,0.0,0.0,0.0,4.05980528511822,4.298969072164948,2.8807069219440353,11.390769130367211
9509,-120.48,37.3,39,1015,356.0,875,313,1.5,67000,0.0,1.0,0.0,0.0,0.0,2.851123595505618,3.242811501597444,2.7955271565495208,11.112462823634855
9510,-120.49,37.3,50,985,309.0,621,250,1.3125,60900,0.0,1.0,0.0,0.0,0.0,3.1877022653721685,3.94,2.484,11.017004873924424
9511,-120.44,37.31,21,6911,1341.0,3967,1297,3.0515,95200,0.0,1.0,0.0,0.0,0.0,5.153616703952275,5.328450269853508,3.058596761757903,11.46374572492597
9512,-120.46,37.31,35,2042,378.0,953,356,2.7344,87800,0.0,1.0,0.0,0.0,0.0,5.402116402116402,5.735955056179775,2.6769662921348316,11.382828169079987
9513,-120.47,37.3,40,3693,771.0,2102,742,2.1838,75000,0.0,1.0,0.0,0.0,0.0,4.78988326848249,4.977088948787062,2.8328840970350404,11.225256725762893
9514,-120.46,37.3,36,3346,739.0,2151,713,2.3095,68300,0.0,1.0,0.0,0.0,0.0,4.527740189445196,4.692847124824684,3.016830294530154,11.131679686740132
9515,-120.51,37.29,20,4927,1042.0,4205,1009,1.7679,79800,0.0,1.0,0.0,0.0,0.0,4.728406909788868,4.883052527254708,4.167492566897919,11.287291314687705
9516,-120.5,37.3,29,1572,456.0,1697,429,1.76,63200,0.0,1.0,0.0,0.0,0.0,3.4473684210526314,3.664335664335664,3.9557109557109555,11.05407540279458
9517,-120.49,37.3,35,1313,324.0,1350,343,1.75,57600,0.0,1.0,0.0,0.0,0.0,4.052469135802469,3.82798833819242,3.935860058309038,10.961295207644392
9518,-120.49,37.29,17,2414,594.0,2487,582,1.0955,62700,0.0,1.0,0.0,0.0,0.0,4.063973063973064,4.147766323024055,4.27319587628866,11.046132675457146
9519,-120.47,37.29,16,749,222.0,1277,224,1.2054,60900,0.0,1.0,0.0,0.0,0.0,3.373873873873874,3.34375,5.700892857142857,11.017004873924424
9520,-120.48,37.29,17,2266,693.0,3200,664,1.5635,60400,0.0,1.0,0.0,0.0,0.0,3.2698412698412698,3.4126506024096384,4.819277108433735,11.008760940077243
9521,-120.47,37.28,19,1548,319.0,1227,309,1.7756,73300,0.0,1.0,0.0,0.0,0.0,4.852664576802508,5.009708737864078,3.970873786407767,11.202329530346486
9522,-120.49,37.28,11,1721,381.0,1708,373,1.9535,57100,0.0,1.0,0.0,0.0,0.0,4.517060367454068,4.613941018766756,4.579088471849866,10.9525769086256
9523,-120.44,37.28,12,2855,598.0,1658,586,2.3929,81100,0.0,1.0,0.0,0.0,0.0,4.774247491638796,4.8720136518771335,2.8293515358361776,11.303450570483712
9524,-120.44,37.29,18,1260,268.0,576,263,1.7222,101500,0.0,1.0,0.0,0.0,0.0,4.701492537313433,4.7908745247148286,2.1901140684410647,11.527823929632195
9525,-120.46,37.29,30,2972,635.0,1940,590,2.3594,72300,0.0,1.0,0.0,0.0,0.0,4.6803149606299215,5.03728813559322,3.288135593220339,11.18859323930985
9526,-120.43,37.35,15,1613,203.0,673,213,5.9378,212200,0.0,1.0,0.0,0.0,0.0,7.945812807881773,7.572769953051643,3.15962441314554,12.26528921768626
9527,-120.3,37.34,33,993,186.0,556,175,2.4286,103600,0.0,1.0,0.0,0.0,0.0,5.338709677419355,5.674285714285714,3.177142857142857,11.548302261270587
9528,-120.31,37.29,40,1542,341.0,1283,341,1.6929,55900,0.0,1.0,0.0,0.0,0.0,4.521994134897361,4.521994134897361,3.7624633431085046,10.93133754807084
9529,-120.31,37.29,36,969,206.0,732,175,1.5938,57600,0.0,1.0,0.0,0.0,0.0,4.703883495145631,5.537142857142857,4.182857142857143,10.961295207644392
9530,-120.32,37.29,9,695,188.0,810,190,1.6172,56300,0.0,1.0,0.0,0.0,0.0,3.6968085106382977,3.6578947368421053,4.2631578947368425,10.938467575959383
9531,-120.25,37.23,34,1656,328.0,1110,332,2.1845,59900,0.0,1.0,0.0,0.0,0.0,5.048780487804878,4.9879518072289155,3.3433734939759034,11.000448478455008
9532,-120.24,37.21,31,2447,465.0,1313,352,3.3929,93800,0.0,1.0,0.0,0.0,0.0,5.26236559139785,6.951704545454546,3.7301136363636362,11.448930795918299
9533,-120.35,37.31,17,605,159.0,416,83,2.0,87500,0.0,1.0,0.0,0.0,0.0,3.8050314465408803,7.289156626506024,5.0120481927710845,11.37940550085183
9534,-121.0,37.25,31,1923,341.0,806,349,3.1738,97600,0.0,1.0,0.0,0.0,0.0,5.639296187683285,5.510028653295129,2.30945558739255,11.488643018250334
9535,-121.0,37.26,45,1750,371.0,847,354,1.7062,77400,0.0,1.0,0.0,0.0,0.0,4.716981132075472,4.943502824858757,2.3926553672316384,11.256754979390998
9536,-121.0,37.25,21,1937,389.0,1002,373,2.6087,96200,0.0,1.0,0.0,0.0,0.0,4.979434447300771,5.193029490616622,2.6863270777479893,11.474195031610165
9537,-121.01,37.25,16,2216,458.0,1135,424,2.7316,97500,0.0,1.0,0.0,0.0,0.0,4.8384279475982535,5.226415094339623,2.67688679245283,11.487617913343598
9538,-121.06,37.18,30,2603,507.0,1491,473,3.0909,123400,0.0,1.0,0.0,0.0,0.0,5.134122287968442,5.503171247357294,3.1522198731501057,11.723194494148304
9539,-120.89,37.21,25,3301,678.0,994,306,3.2262,97200,0.0,1.0,0.0,0.0,0.0,4.868731563421829,10.787581699346406,3.2483660130718954,11.484536278461452
9540,-121.02,37.09,17,1118,270.0,560,244,2.0216,112500,0.0,1.0,0.0,0.0,0.0,4.140740740740741,4.581967213114754,2.2950819672131146,11.630717389475995
9541,-121.02,36.94,33,1541,313.0,880,272,2.5074,117700,0.0,1.0,0.0,0.0,0.0,4.92332268370607,5.665441176470588,3.235294117647059,11.675902789388996
9542,-120.77,37.01,28,1689,378.0,1057,267,3.125,156300,0.0,1.0,0.0,0.0,0.0,4.468253968253968,6.325842696629214,3.958801498127341,11.959538914341756
9543,-120.95,37.09,43,1116,222.0,801,207,2.875,97200,0.0,1.0,0.0,0.0,0.0,5.027027027027027,5.391304347826087,3.869565217391304,11.484536278461452
9544,-120.85,37.08,3,3425,611.0,1588,459,4.1779,147800,0.0,1.0,0.0,0.0,0.0,5.60556464811784,7.461873638344227,3.4596949891067537,11.903622053373214
9545,-120.85,37.07,16,1795,362.0,1642,340,2.5363,86300,0.0,1.0,0.0,0.0,0.0,4.958563535911602,5.279411764705882,4.829411764705882,11.3655964644899
9546,-120.84,37.07,24,1520,335.0,882,306,2.2019,100000,0.0,1.0,0.0,0.0,0.0,4.537313432835821,4.967320261437909,2.8823529411764706,11.51293546492023
9547,-120.84,37.06,14,1506,380.0,1096,352,1.1301,78500,0.0,1.0,0.0,0.0,0.0,3.963157894736842,4.278409090909091,3.1136363636363638,11.270866642542865
9548,-120.85,37.06,31,2609,645.0,1796,629,1.5479,82000,0.0,1.0,0.0,0.0,0.0,4.044961240310077,4.14785373608903,2.8553259141494434,11.314486721293981
9549,-120.87,37.07,26,2036,401.0,1343,414,3.6331,88600,0.0,1.0,0.0,0.0,0.0,5.077306733167083,4.917874396135265,3.243961352657005,11.391898423211194
9550,-120.87,37.05,29,4176,779.0,2092,741,2.595,104200,0.0,1.0,0.0,0.0,0.0,5.360718870346598,5.635627530364372,2.823211875843455,11.554077005184336
9551,-120.85,37.05,32,2893,481.0,1198,466,3.1719,140600,0.0,1.0,0.0,0.0,0.0,6.014553014553014,6.208154506437769,2.570815450643777,11.853681370708943
9552,-120.84,37.05,8,1944,283.0,814,276,5.3988,165500,0.0,1.0,0.0,0.0,0.0,6.869257950530035,7.043478260869565,2.949275362318841,12.016732516077072
9553,-120.79,37.08,9,97,20.0,91,22,2.9063,55000,0.0,1.0,0.0,0.0,0.0,4.85,4.409090909090909,4.136363636363637,10.915106645867503
9554,-120.83,37.07,16,3736,761.0,1942,730,2.5598,120200,0.0,1.0,0.0,0.0,0.0,4.909329829172142,5.117808219178082,2.66027397260274,11.696920620516192
9555,-120.82,37.05,15,1385,288.0,775,255,1.933,140600,0.0,1.0,0.0,0.0,0.0,4.809027777777778,5.431372549019608,3.0392156862745097,11.853681370708943
9556,-120.65,37.09,22,886,173.0,595,161,2.4398,150000,0.0,1.0,0.0,0.0,0.0,5.121387283236994,5.503105590062112,3.6956521739130435,11.918397239722838
9557,-120.61,37.03,34,1841,354.0,1019,356,1.7841,67500,0.0,1.0,0.0,0.0,0.0,5.200564971751413,5.171348314606742,2.8623595505617976,11.119897691565697
9558,-120.7,36.99,32,320,73.0,222,78,2.9271,87500,0.0,1.0,0.0,0.0,0.0,4.383561643835616,4.102564102564102,2.8461538461538463,11.37940550085183
9559,-120.65,36.98,26,1787,364.0,1548,362,1.7188,49500,0.0,1.0,0.0,0.0,0.0,4.90934065934066,4.93646408839779,4.276243093922652,10.809748150372926
9560,-120.63,36.98,20,2380,489.0,1581,505,2.0595,61300,0.0,1.0,0.0,0.0,0.0,4.867075664621677,4.712871287128713,3.130693069306931,11.023551435004947
9561,-120.64,36.99,23,2363,449.0,1168,410,2.2794,75700,0.0,1.0,0.0,0.0,0.0,5.262806236080178,5.763414634146342,2.848780487804878,11.234546649377918
9562,-120.62,36.99,32,2455,508.0,1344,492,1.9732,69400,0.0,1.0,0.0,0.0,0.0,4.832677165354331,4.989837398373984,2.731707317073171,11.147656555612986
9563,-120.67,37.37,18,164,30.0,104,32,1.6607,87500,0.0,1.0,0.0,0.0,0.0,5.466666666666667,5.125,3.25,11.37940550085183
9564,-121.16,41.78,42,2918,576.0,1182,440,2.1434,44000,0.0,1.0,0.0,0.0,0.0,5.065972222222222,6.631818181818182,2.6863636363636365,10.691967639914864
9565,-121.18,41.31,22,2124,432.0,829,313,2.4519,57500,0.0,1.0,0.0,0.0,0.0,4.916666666666667,6.785942492012779,2.648562300319489,10.959557617938563
9566,-120.87,41.54,21,1091,208.0,660,188,2.2321,34600,0.0,1.0,0.0,0.0,0.0,5.2451923076923075,5.803191489361702,3.5106382978723403,10.451637862362272
9567,-120.51,41.35,16,2843,564.0,892,386,2.5074,69100,0.0,1.0,0.0,0.0,0.0,5.040780141843972,7.365284974093265,2.3108808290155443,11.143324481431074
9568,-120.48,41.82,20,1367,284.0,429,181,2.0227,47500,0.0,1.0,0.0,0.0,0.0,4.813380281690141,7.552486187845304,2.3701657458563536,10.768506042432708
